seq1_id,seq2_id,tm_score,evalue
cath|4_4_0|1b2yA01,cath|4_4_0|1b43A01,0.301800,5.24e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1aipA02,0.146300,2.16e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1aipA01,0.146300,2.16e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a9xB02,0.466400,9.46e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a9xB01,0.466400,9.46e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1b5oA02,0.374400,8.92e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1attB02,0.169900,2.74e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1alkA00,0.169300,3.68e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1ao0A02,0.139100,2.04e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1ao0A01,0.139100,2.04e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1aozA03,0.199300,4.66e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1aozA02,0.199300,4.66e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1aozA01,0.199300,4.66e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1b2uF00,0.312700,8.41e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1b6mA00,0.201300,5.24e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1b6lA00,0.232300,6.26e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1b20B00,0.371800,9.46e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1ac6A00,0.289500,9.46e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a7qH00,0.200300,4.94e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1b1iA00,0.182700,4.14e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1aq4A00,0.199400,4.94e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a4fA00,0.305200,8.41e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1aj6A00,0.271400,7.04e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1aoxA00,0.240600,6.26e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1auoA00,0.380700,9.46e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1b4jH01,0.174500,4.14e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a0jA02,0.172600,4.66e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a0jA01,0.172600,4.66e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1autC01,0.246600,8.41e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a81A03,0.275900,7.92e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1b0uA00,0.263400,6.26e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1ajmA00,0.219400,4.39e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a8uA00,0.281500,7.47e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1b35C00,0.175400,4.14e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1azwA00,0.187300,4.94e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1b23P03,0.316700,8.41e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1b23P01,0.316700,8.41e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1attA01,0.204200,5.90e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a7aB01,0.239300,5.90e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1ac5A00,0.202200,4.39e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1ag8A02,0.275200,6.64e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1ag8A01,0.275200,6.64e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a65A01,0.177300,5.24e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1accA02,0.174000,3.90e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1amiA04,0.326700,8.92e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1amiA02,0.326700,8.92e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1b6pB00,0.202100,5.90e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1aaqA00,0.207300,7.92e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a9mA00,0.221400,7.04e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1b1jA00,0.156700,4.39e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a5pA00,0.181800,5.90e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1aq3A00,0.203500,7.92e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1adlA00,0.157100,6.64e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1avgI00,0.242700,7.92e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1afb100,0.161900,4.66e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1ag9A00,0.188600,5.56e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a6aB02,0.191400,5.90e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a6aB01,0.191400,5.90e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1atzB00,0.225400,7.04e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a8jH01,0.139500,4.66e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1ao5A02,0.233500,9.46e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1ao5A01,0.233500,9.46e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1axwB00,0.238900,6.26e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1an5A00,0.224300,4.94e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1aiqA00,0.200800,4.39e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1af7A02,0.205100,7.47e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1af7A01,0.205100,7.47e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a2gA02,0.265100,7.47e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1b2rA02,0.173100,6.26e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1acmA01,0.095490,2.74e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1agxA01,0.211200,7.92e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a9yA02,0.260800,9.46e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1atrA03,0.213300,7.92e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a8dA02,0.158300,6.26e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a8dA01,0.158300,6.26e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1ajqB01,0.124100,2.43e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1av4A03,0.171000,5.24e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a2vB03,0.209900,6.64e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1b6jB00,0.199600,7.92e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1b6mB00,0.201500,8.41e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1ag4A00,0.206200,8.92e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a2yA00,0.181100,8.41e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1ar2A00,0.177900,9.46e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a7oH00,0.155700,7.92e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1b6vA00,0.168700,8.92e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a5qA00,0.132200,4.94e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a8jL01,0.147600,7.47e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1b12A02,0.187200,9.46e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1axwA00,0.226900,7.04e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1an5B00,0.207200,7.92e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1aiqB00,0.239900,8.92e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1abrB02,0.111400,6.64e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1abrB01,0.111400,6.64e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a3qA02,0.161900,7.92e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a3qA01,0.161900,7.92e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a2fA02,0.200300,7.92e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a7cA02,0.194400,8.92e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a7cA01,0.194400,8.92e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a7aA01,0.253300,9.46e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a6cA02,0.220500,9.46e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a6cA01,0.220500,9.46e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1avlA03,0.146800,5.24e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a2vF03,0.214000,8.41e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a2vE03,0.209000,7.92e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a2vD03,0.213700,8.41e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a2vC03,0.210500,7.04e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1a2vA03,0.214300,7.92e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1b2pA00,0.138000,7.47e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1agiA00,0.132900,8.41e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1b5eA00,0.143300,9.46e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1b35B00,0.114000,8.41e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1auaA02,0.158900,8.92e+00
cath|4_4_0|1b2yA01,cath|4_4_0|1auaA01,0.158900,8.92e+00
cath|4_4_0|16pkA01,cath|4_4_0|16pkA02,1.002000,6.66e-90
cath|4_4_0|16pkA01,cath|4_4_0|1a2oA01,0.270200,5.20e-03
cath|4_4_0|16pkA01,cath|4_4_0|1adoA00,0.195500,4.91e-03
cath|4_4_0|16pkA01,cath|4_4_0|1avaA02,0.277400,1.77e-01
cath|4_4_0|16pkA01,cath|4_4_0|1a5cA00,0.222800,8.95e-02
cath|4_4_0|16pkA01,cath|4_4_0|1ad1A00,0.202400,1.19e-01
cath|4_4_0|16pkA01,cath|4_4_0|1aw5A00,0.217400,6.74e-02
cath|4_4_0|16pkA01,cath|4_4_0|1aa1L02,0.278200,2.80e-01
cath|4_4_0|16pkA01,cath|4_4_0|1aa1H02,0.278200,2.80e-01
cath|4_4_0|16pkA01,cath|4_4_0|1aa1E02,0.278400,2.80e-01
cath|4_4_0|16pkA01,cath|4_4_0|1aa1B02,0.278200,2.80e-01
cath|4_4_0|16pkA01,cath|4_4_0|1aupA02,0.239800,1.58e-01
cath|4_4_0|16pkA01,cath|4_4_0|1b4eA00,0.226300,2.49e-01
cath|4_4_0|16pkA01,cath|4_4_0|1b7gO02,0.459600,1.46e+00
cath|4_4_0|16pkA01,cath|4_4_0|1b7gO01,0.459600,1.46e+00
cath|4_4_0|16pkA01,cath|4_4_0|1b5tA00,0.266700,6.20e-01
cath|4_4_0|16pkA01,cath|4_4_0|1b4kB00,0.180800,1.77e-01
cath|4_4_0|16pkA01,cath|4_4_0|1b43A02,0.324300,1.16e+00
cath|4_4_0|16pkA01,cath|4_4_0|1b43A01,0.324300,1.16e+00
cath|4_4_0|16pkA01,cath|4_4_0|1b5oA02,0.346300,1.30e+00
cath|4_4_0|16pkA01,cath|4_4_0|1b23P03,0.314900,7.79e-01
cath|4_4_0|16pkA01,cath|4_4_0|1b23P01,0.314900,7.79e-01
cath|4_4_0|16pkA01,cath|4_4_0|1ausL02,0.290300,1.03e+00
cath|4_4_0|16pkA01,cath|4_4_0|1aa6A03,0.287200,5.86e-01
cath|4_4_0|16pkA01,cath|4_4_0|1aztB01,0.259100,6.56e-01
cath|4_4_0|16pkA01,cath|4_4_0|1a5zA02,0.410000,2.43e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a5zA01,0.410000,2.43e+00
cath|4_4_0|16pkA01,cath|4_4_0|1ad3A02,0.274700,1.16e+00
cath|4_4_0|16pkA01,cath|4_4_0|1ad3A01,0.274700,1.16e+00
cath|4_4_0|16pkA01,cath|4_4_0|1aoxA00,0.311200,1.54e+00
cath|4_4_0|16pkA01,cath|4_4_0|1b73A02,0.264500,8.73e-01
cath|4_4_0|16pkA01,cath|4_4_0|1b73A01,0.264500,8.73e-01
cath|4_4_0|16pkA01,cath|4_4_0|1azsC02,0.250600,9.78e-01
cath|4_4_0|16pkA01,cath|4_4_0|1a19A00,0.466800,4.81e+00
cath|4_4_0|16pkA01,cath|4_4_0|1assA00,0.475000,4.29e+00
cath|4_4_0|16pkA01,cath|4_4_0|1amkA00,0.269100,1.63e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a5aA00,0.204800,8.73e-01
cath|4_4_0|16pkA01,cath|4_4_0|1agxA01,0.185900,6.20e-01
cath|4_4_0|16pkA01,cath|4_4_0|1a7aB01,0.232700,1.38e+00
cath|4_4_0|16pkA01,cath|4_4_0|1atzB00,0.380800,3.05e+00
cath|4_4_0|16pkA01,cath|4_4_0|1b26A01,0.234200,1.23e+00
cath|4_4_0|16pkA01,cath|4_4_0|1b1yA00,0.255700,1.46e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a6dB03,0.337100,1.73e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a6dB02,0.337100,1.73e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a6dB01,0.337100,1.73e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a5mC02,0.308300,2.88e+00
cath|4_4_0|16pkA01,cath|4_4_0|1atrA03,0.348200,2.72e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a7aA01,0.224600,1.83e+00
cath|4_4_0|16pkA01,cath|4_4_0|1b3bA02,0.217000,1.46e+00
cath|4_4_0|16pkA01,cath|4_4_0|1b3bA01,0.217000,1.46e+00
cath|4_4_0|16pkA01,cath|4_4_0|1aogB01,0.185000,1.10e+00
cath|4_4_0|16pkA01,cath|4_4_0|1aktA00,0.318400,4.55e+00
cath|4_4_0|16pkA01,cath|4_4_0|1akyA00,0.281300,3.62e+00
cath|4_4_0|16pkA01,cath|4_4_0|1aw2A00,0.218200,2.72e+00
cath|4_4_0|16pkA01,cath|4_4_0|1acmA01,0.318900,4.55e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a0eA00,0.187400,1.46e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a5kC02,0.275300,4.06e+00
cath|4_4_0|16pkA01,cath|4_4_0|1b3oA00,0.300100,5.71e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a76A02,0.255500,3.83e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a76A01,0.255500,3.83e+00
cath|4_4_0|16pkA01,cath|4_4_0|1ak5A00,0.242100,4.29e+00
cath|4_4_0|16pkA01,cath|4_4_0|1azlA00,0.330500,7.59e+00
cath|4_4_0|16pkA01,cath|4_4_0|1akqA00,0.346400,8.50e+00
cath|4_4_0|16pkA01,cath|4_4_0|1b3wA00,0.214800,3.05e+00
cath|4_4_0|16pkA01,cath|4_4_0|1as0A01,0.304600,5.71e+00
cath|4_4_0|16pkA01,cath|4_4_0|1b5pA02,0.343900,6.40e+00
cath|4_4_0|16pkA01,cath|4_4_0|1b5pA01,0.343900,6.40e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a0cA00,0.194300,2.88e+00
cath|4_4_0|16pkA01,cath|4_4_0|1ag8A02,0.249300,5.09e+00
cath|4_4_0|16pkA01,cath|4_4_0|1ag8A01,0.249300,5.09e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a49A01,0.234700,5.39e+00
cath|4_4_0|16pkA01,cath|4_4_0|1ag9A00,0.165000,2.43e+00
cath|4_4_0|16pkA01,cath|4_4_0|1ak2A00,0.334400,9.53e+00
cath|4_4_0|16pkA01,cath|4_4_0|1avtA00,0.285000,5.09e+00
cath|4_4_0|16pkA01,cath|4_4_0|1ak9A00,0.371400,8.03e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a2qA00,0.413700,9.53e+00
cath|4_4_0|16pkA01,cath|4_4_0|1aiaA02,0.369500,9.00e+00
cath|4_4_0|16pkA01,cath|4_4_0|1ax4D02,0.208400,3.83e+00
cath|4_4_0|16pkA01,cath|4_4_0|1ax4C02,0.206200,4.29e+00
cath|4_4_0|16pkA01,cath|4_4_0|1aogA03,0.177800,3.62e+00
cath|4_4_0|16pkA01,cath|4_4_0|1aogA02,0.177800,3.62e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a3wB03,0.230600,6.40e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a8hA02,0.228400,6.04e+00
cath|4_4_0|16pkA01,cath|4_4_0|1aluA00,0.244100,7.59e+00
cath|4_4_0|16pkA01,cath|4_4_0|1augA00,0.158200,3.62e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a2zA00,0.154900,4.06e+00
cath|4_4_0|16pkA01,cath|4_4_0|1ae1A00,0.284500,9.00e+00
cath|4_4_0|16pkA01,cath|4_4_0|1b3zA00,0.248700,6.77e+00
cath|4_4_0|16pkA01,cath|4_4_0|1auiA00,0.292300,9.00e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a5aB02,0.212100,5.71e+00
cath|4_4_0|16pkA01,cath|4_4_0|1b3rA02,0.163900,3.62e+00
cath|4_4_0|16pkA01,cath|4_4_0|1ax4A01,0.228800,6.77e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a3wA02,0.229400,7.59e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a3wA01,0.229400,7.59e+00
cath|4_4_0|16pkA01,cath|4_4_0|1aivA01,0.278500,6.40e+00
cath|4_4_0|16pkA01,cath|4_4_0|1au1B00,0.265900,8.50e+00
cath|4_4_0|16pkA01,cath|4_4_0|1aisB02,0.184600,6.77e+00
cath|4_4_0|16pkA01,cath|4_4_0|1aisB01,0.184600,6.77e+00
cath|4_4_0|16pkA01,cath|4_4_0|1b3xA00,0.241000,9.00e+00
cath|4_4_0|16pkA01,cath|4_4_0|1b31A00,0.210300,6.77e+00
cath|4_4_0|16pkA01,cath|4_4_0|1ajaB00,0.285100,9.53e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a6dA03,0.132400,3.83e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a6dA02,0.132400,3.83e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a6dA01,0.132400,3.83e+00
cath|4_4_0|16pkA01,cath|4_4_0|1b48A02,0.198000,9.00e+00
cath|4_4_0|16pkA01,cath|4_4_0|1b48A01,0.198000,9.00e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a0gA02,0.187800,7.59e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a05A00,0.168200,7.59e+00
cath|4_4_0|16pkA01,cath|4_4_0|1aj8A02,0.192200,7.59e+00
cath|4_4_0|16pkA01,cath|4_4_0|1aj8A01,0.192200,7.59e+00
cath|4_4_0|16pkA01,cath|4_4_0|1aipE03,0.212800,8.03e+00
cath|4_4_0|16pkA01,cath|4_4_0|1aipE02,0.212800,8.03e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a5iA02,0.173400,7.17e+00
cath|4_4_0|16pkA01,cath|4_4_0|1a5iA01,0.173400,7.17e+00
cath|4_4_0|16pkA01,cath|4_4_0|1b30A00,0.170800,9.00e+00
cath|4_4_0|16pkA01,cath|4_4_0|1ayeA02,0.153600,8.50e+00
cath|4_4_0|16pkA01,cath|4_4_0|1ayeA01,0.153600,8.50e+00
cath|4_4_0|16pkA01,cath|4_4_0|1avcA08,0.126800,7.59e+00
cath|4_4_0|16pkA01,cath|4_4_0|1avcA07,0.126800,7.59e+00
cath|4_4_0|16pkA01,cath|4_4_0|1avcA06,0.126800,7.59e+00
cath|4_4_0|16pkA01,cath|4_4_0|1avcA05,0.126800,7.59e+00
cath|4_4_0|16pkA01,cath|4_4_0|1avcA04,0.126800,7.59e+00
cath|4_4_0|16pkA01,cath|4_4_0|1avcA02,0.126800,7.59e+00
cath|4_4_0|16pkA01,cath|4_4_0|1avcA01,0.126800,7.59e+00
cath|4_4_0|16pkA01,cath|4_4_0|1amiA04,0.151200,8.03e+00
cath|4_4_0|16pkA01,cath|4_4_0|1amiA02,0.151200,8.03e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a2uA00,1.007000,1.35e-30
cath|4_4_0|1a3tA00,cath|4_4_0|1aexA00,1.006000,3.07e-30
cath|4_4_0|1a3tA00,cath|4_4_0|1a2tA00,1.006000,3.48e-30
cath|4_4_0|1a3tA00,cath|4_4_0|1a3vA00,1.006000,3.01e-29
cath|4_4_0|1a3tA00,cath|4_4_0|1aw7A01,0.400900,1.63e-01
cath|4_4_0|1a3tA00,cath|4_4_0|1an8A02,0.399500,6.16e-01
cath|4_4_0|1a3tA00,cath|4_4_0|1an8A01,0.399500,6.16e-01
cath|4_4_0|1a3tA00,cath|4_4_0|1b1zA02,0.364700,2.49e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1aboA00,0.697500,8.84e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1ayaA00,0.298700,2.65e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a1mA01,0.170400,1.09e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1auvB02,0.238900,2.19e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a62A02,0.284300,3.64e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a62A01,0.284300,3.64e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a0pA01,0.543400,6.44e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a1nA01,0.139800,7.00e-01
cath|4_4_0|1a3tA00,cath|4_4_0|1a8lA02,0.389000,6.04e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a8lA01,0.389000,6.04e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1acdA00,0.336100,5.00e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a2dA00,0.258900,4.13e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1axiB02,0.192500,3.21e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1axiB01,0.192500,3.21e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a6zA02,0.158700,2.49e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a6zA01,0.158700,2.49e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a48A01,0.217800,3.21e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1b3qA04,0.229300,4.13e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1b3qA01,0.229300,4.13e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1b69A00,0.356000,7.79e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1b6kB00,0.251300,4.40e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1b6mB00,0.268600,5.32e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1ab0A00,0.313900,6.44e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a18A00,0.199000,3.64e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1aihA00,0.193900,4.40e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a58A00,0.239500,6.86e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1b0fA02,0.327200,6.04e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1amhA01,0.154800,2.65e+00
cath|4_4_0|1a3tA00,cath|4_4_0|12caA00,0.250500,5.00e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1auvA03,0.278300,5.67e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1auvA01,0.278300,5.67e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a8dA02,0.256700,5.67e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a8dA01,0.256700,5.67e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1b6jA00,0.368300,7.79e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1axaA00,0.176800,3.88e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a14H00,0.203100,4.40e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1aksA00,0.262100,6.04e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1adlA00,0.274500,6.86e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a2dB00,0.225400,6.04e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a1rA02,0.188600,6.44e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1aunA00,0.246300,8.84e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1aj7H01,0.205000,4.69e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a0jA02,0.126400,3.64e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a0jA01,0.126400,3.64e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1aogA03,0.182200,5.67e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1aogA02,0.182200,5.67e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1aa6A03,0.299700,6.86e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1b07A00,0.211800,7.31e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1b6pA00,0.253300,9.41e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1b6kA00,0.259200,8.29e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1aidA00,0.256800,7.31e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1aaqA00,0.211400,6.44e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a94A00,0.137700,3.42e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a7qH00,0.164700,5.32e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a6vH00,0.195500,5.00e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1ayzA00,0.207400,6.86e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1aifB02,0.158500,4.13e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1aifB01,0.158500,4.13e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1axsB01,0.137100,3.42e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1andA02,0.154500,6.04e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1agjA02,0.313000,7.79e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1agjA01,0.313000,7.79e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a8pA02,0.246600,7.31e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a8pA01,0.246600,7.31e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1ak5A00,0.281700,8.29e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1atsA03,0.166000,6.04e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1atrA03,0.138400,5.32e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1atiB02,0.172400,5.67e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1amuA04,0.240500,6.86e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1amuA03,0.240500,6.86e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1amuA02,0.240500,6.86e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1amuA01,0.240500,6.86e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1ae3A00,0.126100,5.32e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a9mA00,0.174500,6.86e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a7oH00,0.174400,4.69e+00
cath|4_4_0|1a3tA00,cath|4_4_0|1a2yB00,0.182900,4.40e+00
